"Unfiltered word count","Occurrences","Percentage"
"overdraagbaarheid",1,0.0005
"klaslokalen",1,0.0005
"huisartsenzorg",1,0.0005
"blootlegt",1,0.0005
"alvorens",1,0.0005
"meningen",1,0.0005
"passé",1,0.0005
"tornen",1,0.0005
"kozen",1,0.0005
"zinloze",1,0.0005
"schonere",1,0.0005
"organisch",1,0.0005
"individualisering",1,0.0005
"rollebollend",1,0.0005
"binnenreed",1,0.0005
"zinloos",1,0.0005
"ingelost",1,0.0005
"criterium",1,0.0005
"cosmetische",1,0.0005
"raadszalen",1,0.0005
"plantje",1,0.0005
"decentralisatie",1,0.0005
"definitiekwestie",1,0.0005
"omstandigheid",1,0.0005
"administratie",1,0.0005
"crises",1,0.0005
"overkomt",1,0.0005
"vluchtelingencrises",1,0.0005
"doorschietend",1,0.0005
"opgroeit",1,0.0005
"politiebonden",1,0.0005
"koppensnellers",1,0.0005
"syriza",1,0.0005
"consument",1,0.0005
"hogerhuis",1,0.0005
"amsterdamse",1,0.0005
"denivellerend",1,0.0005
"vrijheidsuiting",1,0.0005
"emotie",1,0.0005
"vernietigd",1,0.0005
"adequaat",1,0.0005
"urgent",1,0.0005
"voorleggen",1,0.0005
"kalm",1,0.0005
"toegaf",1,0.0005
"tegenvoorstellen",1,0.0005
"ombuigt",1,0.0005
"geordende",1,0.0005
"ordening",1,0.0005
"daglicht",1,0.0005
"realloceren",1,0.0005
"menswaardig",1,0.0005
"statistieken",1,0.0005
"ornaat",1,0.0005
"kate",1,0.0005
"inburgeringsexamen",1,0.0005
"loslaat",1,0.0005
"uitfasering",1,0.0005
"toejuicht",1,0.0005
"terreurdaad",1,0.0005
"gesegregeerde",1,0.0005
"microniveau",1,0.0005
"toegroeien",1,0.0005
"detailtjes",1,0.0005
"paren",1,0.0005
"ontkenningsrol",1,0.0005
"viert",1,0.0005
"adequate",1,0.0005
"problematische",1,0.0005
"asieluitgaven",1,0.0005
"geweten",1,0.0005
"aangehangen",1,0.0005
"ophaalt",1,0.0005
"aanhoud",1,0.0005
"inspelen",1,0.0005
"repressie",1,0.0005
"gerapporteerd",1,0.0005
"pauze",1,0.0005
"rijken",1,0.0005
"glipt",1,0.0005
"voedingsassistentes",1,0.0005
"schreden",1,0.0005
"bezweren",1,0.0005
"matteo",1,0.0005
"zijdens",1,0.0005
"overbelasting",1,0.0005
"toegankelijkheid",1,0.0005
"ledigheid",1,0.0005
"richtlijnen",1,0.0005
"coalitieverband",1,0.0005
"bereik",1,0.0005
"buurtbewoners",1,0.0005
"technieken",1,0.0005
"aardgasproblemen",1,0.0005
"vermenigvuldiging",1,0.0005
"enquête",1,0.0005
"minachting",1,0.0005
"omgegaan",1,0.0005
"werkvoorziening",1,0.0005
"fuik",1,0.0005
"wereldlijke",1,0.0005
"scepsis",1,0.0005
"kanteling",1,0.0005
"ónze",1,0.0005
"beledigt",1,0.0005
"buurtzorgvoorstel",1,0.0005
"planeet",1,0.0005
"werkarrangement",1,0.0005
"koester",1,0.0005
"moffelt",1,0.0005
"kerstrapporten",1,0.0005
"beschuldigt",1,0.0005
"brandhaarden",1,0.0005
"klimaatzaak",1,0.0005
"fund",1,0.0005
"bied",1,0.0005
"onbalans",1,0.0005
"afwegende",1,0.0005
"schoffeert",1,0.0005
"overgebracht",1,0.0005
"beschuldigingen",1,0.0005
"erkenning",1,0.0005
"aanrechtsubsidie",1,0.0005
"bijl",1,0.0005
"marktprincipes",1,0.0005
"oost",1,0.0005
"bezuinigden",1,0.0005
"terugtrekken",1,0.0005
"breuklijnen",1,0.0005
"eenvormige",1,0.0005
"opsteker",1,0.0005
"verlicht",1,0.0005
"schepper",1,0.0005
"printer",1,0.0005
"citeren",1,0.0005
"zeevarende",1,0.0005
"openingsuren",1,0.0005
"meekrijgen",1,0.0005
"knipwerk",1,0.0005
"dichtgekaderd",1,0.0005
"witachtig",1,0.0005
"relaties",1,0.0005
"jaarbasis",1,0.0005
"uitgangspunten",1,0.0005
"monde",1,0.0005
"pakketje",1,0.0005
"doodgestoken",1,0.0005
"integratietrajecten",1,0.0005
"hijsen",1,0.0005
"ondernemingszin",1,0.0005
"geweren",1,0.0005
"gemist",1,0.0005
"genocide",1,0.0005
"welkomsthal",1,0.0005
"rekenmodelletjes",1,0.0005
"langetermijnbeleid",1,0.0005
"weggeduwd",1,0.0005
"atatürk",1,0.0005
"vereenzamen",1,0.0005
"keuzedruk",1,0.0005
"sloegen",1,0.0005
"verwordt",1,0.0005
"bureaucraten",1,0.0005
"against",1,0.0005
"voorbijging",1,0.0005
"liefdesverklaring",1,0.0005
"onmiskenbaar",1,0.0005
"ietsjes",1,0.0005
"levenssfeer",1,0.0005
"matthijs",1,0.0005
"terugzie",1,0.0005
"opgebracht",1,0.0005
"vrede",1,0.0005
"zestiger",1,0.0005
"gedemonstreerd",1,0.0005
"decennium",1,0.0005
"nadenkt",1,0.0005
"artsenkeuze",1,0.0005
"fietst",1,0.0005
"ontnemen",1,0.0005
"schuttingtaal",1,0.0005
"gezellig",1,0.0005
"meegekeken",1,0.0005
"normstellend",1,0.0005
"doorpraten",1,0.0005
"ruiterlijk",1,0.0005
"handicap",1,0.0005
"kees",1,0.0005
"billijke",1,0.0005
"inburgeringscursussen",1,0.0005
"overdraagbaar",1,0.0005
"ingezetene",1,0.0005
"ontvangers",1,0.0005
"concurrerende",1,0.0005
"duwen",1,0.0005
"thuishoorden",1,0.0005
"leedwezen",1,0.0005
"remeffect",1,0.0005
"doorhebt",1,0.0005
"herplaatst",1,0.0005
"verkeerds",1,0.0005
"ouderenhuizen",1,0.0005
"anekdote",1,0.0005
"verschilt",1,0.0005
"verkiezingscampagnes",1,0.0005
"wester",1,0.0005
"schikken",1,0.0005
"ramadan",1,0.0005
"hervormingsagenda",1,0.0005
"crisiswet",1,0.0005
"vooruitzien",1,0.0005
"blik",1,0.0005
"leuren",1,0.0005
"lamgeslagen",1,0.0005
"woedende",1,0.0005
"traject",1,0.0005
"intensieve",1,0.0005
"vergelijkt",1,0.0005
"sporters",1,0.0005
"vastgenomen",1,0.0005
"feestmuts",1,0.0005
"verdeel",1,0.0005
"corporaties",1,0.0005
"groepstegenstellingen",1,0.0005
"seinen",1,0.0005
"canadese",1,0.0005
"reguliere",1,0.0005
"conducteurs",1,0.0005
"erachteraan",1,0.0005
"natuurwet",1,0.0005
"voldaan",1,0.0005
"achterzak",1,0.0005
"aleppo",1,0.0005
"obama",1,0.0005
"rapper",1,0.0005
"cohesie",1,0.0005
"gepolariseerde",1,0.0005
"eenling",1,0.0005
"qatar",1,0.0005
"terugweg",1,0.0005
"bruggetje",1,0.0005
"soebatten",1,0.0005
"sprinkhanen",1,0.0005
"bewijsbaar",1,0.0005
"vergankelijk",1,0.0005
"opwaarts",1,0.0005
"eenmalige",1,0.0005
"tussentijd",1,0.0005
"doodmoe",1,0.0005
"feestbegroting",1,0.0005
"afhandeling",1,0.0005
"mosul",1,0.0005
"bedingen",1,0.0005
"beschermde",1,0.0005
"concentreren",1,0.0005
"beleven",1,0.0005
"bestuurlijke",1,0.0005
"keppeltje",1,0.0005
"misgegaan",1,0.0005
"aangekomen",1,0.0005
"belangeloos",1,0.0005
"hoofddoek",1,0.0005
"hedenochtend",1,0.0005
"geldschepping",1,0.0005
"tand",1,0.0005
"bedrijfsmanagers",1,0.0005
"hindert",1,0.0005
"zwichten",1,0.0005
"onoprechtheid",1,0.0005
"polariserend",1,0.0005
"uitlatingen",1,0.0005
"voorhouden",1,0.0005
"provincies",1,0.0005
"mensheid",1,0.0005
"bladzijden",1,0.0005
"bovenbaas",1,0.0005
"voorbeeldrol",1,0.0005
"huurstijging",1,0.0005
"ontplooien",1,0.0005
"trêveszaal",1,0.0005
"gewaand",1,0.0005
"bespiegelingen",1,0.0005
"gemeen",1,0.0005
"vries",1,0.0005
"capituleren",1,0.0005
"saint",1,0.0005
"bejaardenhuizen",1,0.0005
"papiertje",1,0.0005
"bergen",1,0.0005
"hoofdofficier",1,0.0005
"dementerende",1,0.0005
"twijfelt",1,0.0005
"euvel",1,0.0005
"wegtoveren",1,0.0005
"machiavelli",1,0.0005
"boef",1,0.0005
"geklets",1,0.0005
"boer",1,0.0005
"fatima",1,0.0005
"rotbeleid",1,0.0005
"kaalslag",1,0.0005
"d'humeur",1,0.0005
"treinen",1,0.0005
"streefwaarde",1,0.0005
"mannelijk",1,0.0005
"afzeggen",1,0.0005
"kliklijnen",1,0.0005
"afstaan",1,0.0005
"gáán",1,0.0005
"gediend",1,0.0005
"kier",1,0.0005
"taboe",1,0.0005
"ramingstaakstelling",1,0.0005
"gáát",1,0.0005
"uniciteit",1,0.0005
"boot",1,0.0005
"trucs",1,0.0005
32605,1,0.0005
"handiger",1,0.0005
"chinees",1,0.0005
"rouvray",1,0.0005
"sportseizoen",1,0.0005
"toevluchtsoord",1,0.0005
"erkentelijkheid",1,0.0005
"zelfbewustzijn",1,0.0005
"omissie",1,0.0005
"halfje",1,0.0005
"gestreden",1,0.0005
"ernstiger",1,0.0005
"ingeslagen",1,0.0005
"begroten",1,0.0005
"gemeenteraad",1,0.0005
"voorspelbare",1,0.0005
"verliest",1,0.0005
"woordkeus",1,0.0005
"opluchting",1,0.0005
"aaneenschakeling",1,0.0005
"terugzeggen",1,0.0005
"tabak",1,0.0005
"debattruc",1,0.0005
"verwachtingen",1,0.0005
"óver",1,0.0005
"arrestatieteam",1,0.0005
"capitulatiecultuur",1,0.0005
"hetero",1,0.0005
"eindbeeld",1,0.0005
"gevang",1,0.0005
"onomstotelijk",1,0.0005
"supermarktje",1,0.0005
"motor",1,0.0005
"supermarkten",1,0.0005
"kletsen",1,0.0005
"uitgestoken",1,0.0005
"berekening",1,0.0005
"instantie",1,0.0005
"regietafels",1,0.0005
"arrangementen",1,0.0005
"gestreefd",1,0.0005
"bovenste",1,0.0005
"zonnekoning",1,0.0005
"verbindender",1,0.0005
"onthulling",1,0.0005
"houtsnippers",1,0.0005
"knettert",1,0.0005
"herwaardering",1,0.0005
"energietransitie",1,0.0005
"zuurverdiende",1,0.0005
"violieke",1,0.0005
"koolmees",1,0.0005
"euforie",1,0.0005
"voetlicht",1,0.0005
"agentschap",1,0.0005
"partijraad",1,0.0005
"herontdekken",1,0.0005
"doorging",1,0.0005
"hervestigingsplaatsen",1,0.0005
"doelmatiger",1,0.0005
"voelbaar",1,0.0005
"vooropliep",1,0.0005
"tegenspreken",1,0.0005
"heldere",1,0.0005
"gelegaliseerde",1,0.0005
"toekomstbestendig",1,0.0005
"logica",1,0.0005
"wimpel",1,0.0005
"gefocusgroepte",1,0.0005
"vastlopen",1,0.0005
"staart",1,0.0005
"ondernemend",1,0.0005
"verschuilen",1,0.0005
"groeperingen",1,0.0005
"kamerdebatten",1,0.0005
"inburgeringsplicht",1,0.0005
32824,1,0.0005
"humanistische",1,0.0005
"brandstofkraan",1,0.0005
"googelt",1,0.0005
"tent",1,0.0005
"raqqa",1,0.0005
"chamberlain",1,0.0005
"noodsituaties",1,0.0005
"ingrediënten",1,0.0005
"gebalanceerd",1,0.0005
"samenhangende",1,0.0005
"reflecties",1,0.0005
"tolerant",1,0.0005
"egeïsche",1,0.0005
"driemaandentermijn",1,0.0005
"tekeergaat",1,0.0005
"uitvoerbaar",1,0.0005
"aanvoer",1,0.0005
"weerklonken",1,0.0005
"foldertjes",1,0.0005
"formuleerde",1,0.0005
"wijle",1,0.0005
"neefjes",1,0.0005
"winstbelasting",1,0.0005
"wenken",1,0.0005
"flexen",1,0.0005
"klik",1,0.0005
"klok",1,0.0005
"lilianne",1,0.0005
"uitkeringsstelsel",1,0.0005
"parkeren",1,0.0005
"keerzijdes",1,0.0005
"klus",1,0.0005
"inziet",1,0.0005
"patstelling",1,0.0005
"vermeld",1,0.0005
"inzien",1,0.0005
"minnesota",1,0.0005
"indieners",1,0.0005
"staatsrecht",1,0.0005
"toekennen",1,0.0005
"doorwerkend",1,0.0005
"consultatiebureau",1,0.0005
"tegenstem",1,0.0005
"rotzooi",1,0.0005
"toenemend",1,0.0005
"dierenarts",1,0.0005
"binnensteden",1,0.0005
"hummen",1,0.0005
"horende",1,0.0005
"vegen",1,0.0005
"noten",1,0.0005
"presenteer",1,0.0005
"hamert",1,0.0005
"basisstelsel",1,0.0005
"immens",1,0.0005
"handhaaft",1,0.0005
"doorberekenen",1,0.0005
"bmw's",1,0.0005
"bestuurskamer",1,0.0005
"godsdienstige",1,0.0005
"zomerreces",1,0.0005
"overwogen",1,0.0005
"veiligere",1,0.0005
"aarzeling",1,0.0005
"wantrouwend",1,0.0005
"disciplines",1,0.0005
"tekeergaan",1,0.0005
"kleins",1,0.0005
"middeleneis",1,0.0005
"samenscholingen",1,0.0005
"angstbeeld",1,0.0005
"inwisselbaar",1,0.0005
"enthousiasme",1,0.0005
"rendementvolle",1,0.0005
"stelen",1,0.0005
"hoogstaand",1,0.0005
"ondernemerschap",1,0.0005
"gast",1,0.0005
"medezeggenschap",1,0.0005
"terugkrijgen",1,0.0005
"gauw",1,0.0005
"eigenstandig",1,0.0005
"mannetjesgedoe",1,0.0005
"knap",1,0.0005
"intergouvernementele",1,0.0005
"doembeeld",1,0.0005
"regeltjes",1,0.0005
"vluchtelingenroute",1,0.0005
"expliciet",1,0.0005
"privéklinieken",1,0.0005
"zweert",1,0.0005
"overlegd",1,0.0005
"presteren",1,0.0005
"reserve",1,0.0005
"acquisitiegelden",1,0.0005
"knip",1,0.0005
"staatssocialistisch",1,0.0005
"aangrijp",1,0.0005
"knok",1,0.0005
"vrijhandelsakkoorden",1,0.0005
"afgewacht",1,0.0005
"politieman",1,0.0005
"this",1,0.0005
"that's",1,0.0005
"bloeden",1,0.0005
"zesmaandeneis",1,0.0005
"ingekapseld",1,0.0005
"vraagtekens",1,0.0005
"schadelijke",1,0.0005
"1f'ers",1,0.0005
"verouderd",1,0.0005
"verschraald",1,0.0005
"klompen",1,0.0005
"knvb",1,0.0005
"aftrap",1,0.0005
"armgebaren",1,0.0005
"presidentschap",1,0.0005
"security",1,0.0005
"minimumnormen",1,0.0005
"marseille",1,0.0005
"financiers",1,0.0005
"tekortkomingen",1,0.0005
"kijkers",1,0.0005
"buik",1,0.0005
"rembrandts",1,0.0005
"stelseldiscussies",1,0.0005
"desastreuze",1,0.0005
"bult",1,0.0005
"succesvolle",1,0.0005
"doorbrengen",1,0.0005
"nuance",1,0.0005
"drankje",1,0.0005
"boekhouder",1,0.0005
"boekhouden",1,0.0005
"ontspoord",1,0.0005
"inkomensdalingen",1,0.0005
"unanimiteit",1,0.0005
"koop",1,0.0005
"uitgehold",1,0.0005
"immense",1,0.0005
"palliatieve",1,0.0005
"reclamespots",1,0.0005
"tikt",1,0.0005
"instapt",1,0.0005
"voorbijkwam",1,0.0005
"genade",1,0.0005
"onvrijwillig",1,0.0005
"oekraïneverdrag",1,0.0005
"wegkijkt",1,0.0005
"glansrijke",1,0.0005
"schuldige",1,0.0005
"allochtonen",1,0.0005
"dinsdagmiddag",1,0.0005
"splijtende",1,0.0005
"fopspeenbegroting",1,0.0005
"winstwaarschuwing",1,0.0005
"sociaaldemocraten",1,0.0005
"oprekt",1,0.0005
"actualiteit",1,0.0005
"bezielende",1,0.0005
"dinsdagen",1,0.0005
"poppen",1,0.0005
"autoverzekering",1,0.0005
"tekortschiet",1,0.0005
"aandachtspunt",1,0.0005
"gaarne",1,0.0005
"voltrekt",1,0.0005
"waarnaar",1,0.0005
"loondienst",1,0.0005
"prullenmand",1,0.0005
"onwaar",1,0.0005
"kpmg",1,0.0005
"uitreizen",1,0.0005
"grondwetswijziging",1,0.0005
"vierdaagse",1,0.0005
"notre",1,0.0005
"vermaak",1,0.0005
"kostenefficiënte",1,0.0005
"stapsgewijs",1,0.0005
"hilarisch",1,0.0005
"belastingtarieven",1,0.0005
"voetbalhooligans",1,0.0005
"inpeperen",1,0.0005
"achteruitgingen",1,0.0005
"schutting",1,0.0005
"afpellen",1,0.0005
"reciprociteit",1,0.0005
"diesel",1,0.0005
"nagekeken",1,0.0005
"mozambique",1,0.0005
"verdachtenbankje",1,0.0005
"voortgangsrapportages",1,0.0005
"tenslotte",1,0.0005
"wezenlijke",1,0.0005
"schompes",1,0.0005
"doodlopende",1,0.0005
"uitwisseling",1,0.0005
"bevindingen",1,0.0005
"overtreffende",1,0.0005
"hulde",1,0.0005
"weegt",1,0.0005
"cartoonisten",1,0.0005
"afschuw",1,0.0005
"linkser",1,0.0005
"mailtjes",1,0.0005
"giftenaftrek",1,0.0005
"uitnemen",1,0.0005
"welhaast",1,0.0005
"stilvallen",1,0.0005
"ondervinden",1,0.0005
"gelijkebehandelingswetgeving",1,0.0005
"groeipact",1,0.0005
"sarah",1,0.0005
"leidde",1,0.0005
"achterlaten",1,0.0005
"generiek",1,0.0005
"encryptie",1,0.0005
"verslavings",1,0.0005
"beknopt",1,0.0005
"afschaf",1,0.0005
"geks",1,0.0005
"broodvoorziening",1,0.0005
"intelligenter",1,0.0005
"coördinator",1,0.0005
"concludeert",1,0.0005
"schopcontracten",1,0.0005
"uitmeten",1,0.0005
"beargumenteerd",1,0.0005
"banenmachine",1,0.0005
"doorwerking",1,0.0005
"assertief",1,0.0005
"verjaagt",1,0.0005
"gerd",1,0.0005
"onwillige",1,0.0005
"onconditioneel",1,0.0005
"directie",1,0.0005
"vingerafdrukken",1,0.0005
"belastingverhoging",1,0.0005
"klimaatwetsvoorstel",1,0.0005
"verontschuldigingen",1,0.0005
"afvinklijsten",1,0.0005
"postillon",1,0.0005
"zeldzame",1,0.0005
"flexibilisering",1,0.0005
"opriep",1,0.0005
"missen",1,0.0005
"professionalisering",1,0.0005
"gaatje",1,0.0005
"herziening",1,0.0005
"hokjesdenken",1,0.0005
"inschrijven",1,0.0005
"dreigde",1,0.0005
"stadspark",1,0.0005
"afhaalt",1,0.0005
"spijkert",1,0.0005
"landschap",1,0.0005
"pessimistische",1,0.0005
"omtrent",1,0.0005
"twintigers",1,0.0005
"ruggen",1,0.0005
"vervuilende",1,0.0005
"quizvraag",1,0.0005
"stabiel",1,0.0005
"verdoofd",1,0.0005
"publicatie",1,0.0005
"peiling",1,0.0005
"opoffert",1,0.0005
"pagina's",1,0.0005
"demonstranten",1,0.0005
"gevoerde",1,0.0005
"doorreizen",1,0.0005
"erflaters",1,0.0005
"minstverdienende",1,0.0005
"speerpunten",1,0.0005
"hunzelf",1,0.0005
"energiereuzen",1,0.0005
"systeempje",1,0.0005
"toplanden",1,0.0005
"vernietigen",1,0.0005
"vaart",1,0.0005
"elektriciteit",1,0.0005
"misvattingen",1,0.0005
"herfstpakket",1,0.0005
"inleidingen",1,0.0005
"samenwerkende",1,0.0005
"corruptiebestrijding",1,0.0005
"wending",1,0.0005
"verjagen",1,0.0005
"paai",1,0.0005
"luxemburg",1,0.0005
"asieltsunami",1,0.0005
"aanvliegroutes",1,0.0005
"armpje",1,0.0005
"ruilmiddel",1,0.0005
"verliezend",1,0.0005
"inwerken",1,0.0005
"levensduur",1,0.0005
"ministerraad",1,0.0005
"opgestart",1,0.0005
"twitter",1,0.0005
"vermoed",1,0.0005
"toewerken",1,0.0005
"hengelen",1,0.0005
"gevuld",1,0.0005
"economics",1,0.0005
"paus",1,0.0005
"veranderde",1,0.0005
"eerstejaarsopvangkosten",1,0.0005
"grosso",1,0.0005
"opgestaan",1,0.0005
"financierbaar",1,0.0005
"buitengrens",1,0.0005
"klaas",1,0.0005
"afwisseling",1,0.0005
"misdragende",1,0.0005
"tegenkom",1,0.0005
"brexitreferendum",1,0.0005
"dienstbaar",1,0.0005
"eurozone",1,0.0005
"diplomatiek",1,0.0005
"verhongeren",1,0.0005
"rechtstreekse",1,0.0005
"wenste",1,0.0005
"bindt",1,0.0005
"franssprekende",1,0.0005
"wegbagatelliseren",1,0.0005
"zotheid",1,0.0005
"kredietverstrekking",1,0.0005
"kredieten",1,0.0005
"thuisblijft",1,0.0005
"ruttes",1,0.0005
"spreektekst",1,0.0005
"staken",1,0.0005
"humor",1,0.0005
"ontsporingen",1,0.0005
"kankerpatiënten",1,0.0005
"roemruchte",1,0.0005
"genoten",1,0.0005
"deelgenomen",1,0.0005
"meedelen",1,0.0005
"waarachter",1,0.0005
"opletten",1,0.0005
"lokken",1,0.0005
"aanbevelingen",1,0.0005
"heelmeesters",1,0.0005
"oprukkende",1,0.0005
"aanbinden",1,0.0005
"aangehoord",1,0.0005
"gehonoreerd",1,0.0005
"teruggestort",1,0.0005
"thuisgebleven",1,0.0005
"wortels",1,0.0005
"droomland",1,0.0005
"dorpspomp",1,0.0005
"tegenslag",1,0.0005
"machinegeweren",1,0.0005
"vernielt",1,0.0005
"verhardt",1,0.0005
"werknemersrelatie",1,0.0005
"verleent",1,0.0005
"gips",1,0.0005
"touw",1,0.0005
"nawijn",1,0.0005
"dichtste",1,0.0005
"bezuinigt",1,0.0005
"coalitiekabinet",1,0.0005
"lijnrecht",1,0.0005
"pcob",1,0.0005
"vertegenwoordigen",1,0.0005
"meeprofiteert",1,0.0005
"levend",1,0.0005
"veepest",1,0.0005
"juridische",1,0.0005
"orlando",1,0.0005
"impopulair",1,0.0005
"verleend",1,0.0005
"levens",1,0.0005
"ombuiging",1,0.0005
"tijdlang",1,0.0005
"meetlat",1,0.0005
"vingertje",1,0.0005
"vakantiegangers",1,0.0005
"dieper",1,0.0005
"uitgooien",1,0.0005
"decentralisaties",1,0.0005
"persbericht",1,0.0005
"vooroordeel",1,0.0005
"onverschilligheid",1,0.0005
"indicatiestelling",1,0.0005
"specifieker",1,0.0005
"mistdeken",1,0.0005
"terrorismebestrijding",1,0.0005
"sjoel",1,0.0005
"koppeling",1,0.0005
"verovert",1,0.0005
"debattechniek",1,0.0005
"aanbakken",1,0.0005
"depositogarantiestelsel",1,0.0005
"opjagen",1,0.0005
"rustdag",1,0.0005
"landje",1,0.0005
"schorst",1,0.0005
"pensioenroof",1,0.0005
"sancties",1,0.0005
"beschaafde",1,0.0005
"vluchtelingendebat",1,0.0005
"strijdpunt",1,0.0005
"tanks",1,0.0005
"uitnodigen",1,0.0005
"controleur",1,0.0005
"integreert",1,0.0005
"applaudisseren",1,0.0005
"vermogensbelasting",1,0.0005
"constateerden",1,0.0005
"geworteld",1,0.0005
"komma's",1,0.0005
"meerjarenakkoord",1,0.0005
"omschreven",1,0.0005
"feestende",1,0.0005
"geveegd",1,0.0005
"development",1,0.0005
"wonderbaarlijke",1,0.0005
"ontzettende",1,0.0005
"ground",1,0.0005
"voorbijkomen",1,0.0005
"vvd/pvda",1,0.0005
"weggooien",1,0.0005
"omschreef",1,0.0005
"rijkswet",1,0.0005
"orthodoxe",1,0.0005
"ophouding",1,0.0005
"eenduidige",1,0.0005
"disciplinerende",1,0.0005
"ontwikkelingssamenwerkingsprojecten",1,0.0005
"gewelddadig",1,0.0005
"ontbindingsgronden",1,0.0005
"gepolariseerd",1,0.0005
"identiteiten",1,0.0005
"veren",1,0.0005
"zogeheten",1,0.0005
"gefilterd",1,0.0005
"contractloonstijging",1,0.0005
"verwijsarts",1,0.0005
"marktlonen",1,0.0005
"toegeslagen",1,0.0005
"vooruitschuift",1,0.0005
"coëfficiënt",1,0.0005
"senator",1,0.0005
"begrippen",1,0.0005
"deskundige",1,0.0005
"peil",1,0.0005
"modelletjes",1,0.0005
"akkoorden",1,0.0005
"verkeren",1,0.0005
"kernpunt",1,0.0005
"broodregeling",1,0.0005
"gereed",1,0.0005
"redactie",1,0.0005
"ministeriële",1,0.0005
"ondergraaft",1,0.0005
"pers",1,0.0005
"schitteren",1,0.0005
"wennen",1,0.0005
"tegenargument",1,0.0005
"trad",1,0.0005
"pest",1,0.0005
"creperen",1,0.0005
"permanent",1,0.0005
"toejuichen",1,0.0005
"seculiere",1,0.0005
"beatrix",1,0.0005
"voordoet",1,0.0005
"koopkrachtreparatie",1,0.0005
"glas",1,0.0005
"miljardpakket",1,0.0005
"beleefd",1,0.0005
"afbeelden",1,0.0005
"kruipt",1,0.0005
"varkenskoppen",1,0.0005
"vijftigste",1,0.0005
"dieet",1,0.0005
"molenbeek",1,0.0005
"opeist",1,0.0005
"verkenningen",1,0.0005
"interventies",1,0.0005
"trok",1,0.0005
"overheidstaak",1,0.0005
"tafelen",1,0.0005
"opdrachtgever",1,0.0005
"aandoen",1,0.0005
"verdonk",1,0.0005
"gebiedt",1,0.0005
"groote",1,0.0005
"gespijkerd",1,0.0005
"unheimisch",1,0.0005
"zeggenschap",1,0.0005
"onrealistische",1,0.0005
"meebetaald",1,0.0005
"verdergegaan",1,0.0005
"koudwatervrees",1,0.0005
"gevecht",1,0.0005
"nachtmerrie",1,0.0005
"flutcontracten",1,0.0005
"afwisselend",1,0.0005
"bliksemafleider",1,0.0005
"standaardcontracten",1,0.0005
"fulmineert",1,0.0005
"beets",1,0.0005
"daartussenin",1,0.0005
"zwaktebod",1,0.0005
"hoofdoorzaak",1,0.0005
"bijstoken",1,0.0005
"cécile",1,0.0005
"energiebeleid",1,0.0005
"diens",1,0.0005
"dijksma",1,0.0005
"ganser",1,0.0005
"verrechtst",1,0.0005
"omvergooide",1,0.0005
"eigenbelang",1,0.0005
"inkomenspolitiek",1,0.0005
"solvabiliteitsregels",1,0.0005
"produceert",1,0.0005
"waait",1,0.0005
"wendt",1,0.0005
"drijfveer",1,0.0005
"toilet",1,0.0005
"bijsluiter",1,0.0005
"afgevraagd",1,0.0005
"rechtsgrond",1,0.0005
"vertrouwde",1,0.0005
"grootverdieners",1,0.0005
"opkwamen",1,0.0005
"afgerekend",1,0.0005
"draaideurconstructie",1,0.0005
"rondlopen",1,0.0005
"coalitieperiode",1,0.0005
"humaan",1,0.0005
"aantoont",1,0.0005
"ginicoëfficiënten",1,0.0005
"meevallende",1,0.0005
"koopkrachtpakket",1,0.0005
"opvallend",1,0.0005
"lacherige",1,0.0005
"wegmoffelen",1,0.0005
"toestroom",1,0.0005
"westelijke",1,0.0005
"verdraaiing",1,0.0005
"paaseitjes",1,0.0005
"onderscheiden",1,0.0005
"projectontwikkelaar",1,0.0005
"machteloos",1,0.0005
"wederkerig",1,0.0005
"kerklidmaatschap",1,0.0005
"verhindert",1,0.0005
"beïnvloeding",1,0.0005
"humane",1,0.0005
"simplificatie",1,0.0005
"voorwaardelijke",1,0.0005
"volgeplempt",1,0.0005
"geproduceerde",1,0.0005
"variëren",1,0.0005
"öztürk",1,0.0005
"draak",1,0.0005
"draag",1,0.0005
"geremd",1,0.0005
"versplinterend",1,0.0005
"reparaties",1,0.0005
"versnellen",1,0.0005
"politiebureau",1,0.0005
"honing",1,0.0005
"spannen",1,0.0005
"gülenaanhangers",1,0.0005
"teruggetrokken",1,0.0005
"vitale",1,0.0005
"intergenerationeel",1,0.0005
"socialist",1,0.0005
"uitgekozen",1,0.0005
"uitgeleverd",1,0.0005
"vertrekpunt",1,0.0005
"mislopen",1,0.0005
"oplichten",1,0.0005
"vertegenwoordigt",1,0.0005
"drang",1,0.0005
"gods",1,0.0005
"wekelijks",1,0.0005
"eigenaren",1,0.0005
"opgaven",1,0.0005
"taylor",1,0.0005
"indirect",1,0.0005
"intergenerationele",1,0.0005
"vitaal",1,0.0005
"paralympische",1,0.0005
"preventieve",1,0.0005
"zuilen",1,0.0005
"ontheemd",1,0.0005
"vaststelt",1,0.0005
"inspireert",1,0.0005
"overeengekomen",1,0.0005
"biodiversiteitsdoelen",1,0.0005
"majesteitschennis",1,0.0005
"prestigeproject",1,0.0005
"naleeft",1,0.0005
"hoofdpunt",1,0.0005
"gelieerd",1,0.0005
"aanbestedingen",1,0.0005
"herijking",1,0.0005
"gooi",1,0.0005
"getwijfeld",1,0.0005
"pikt",1,0.0005
"langzamerhand",1,0.0005
"mensch",1,0.0005
"goud",1,0.0005
"laaggeletterd",1,0.0005
